コード,市区町村名,人数,獲得比率,距離
11240,幸手市,482,0.001,85.7
10207,館林市,471,0.001,103.2
10203,桐生市,470,0.000,127.8
40230,糸島市,467,0.000,879.2
23217,江南市,463,0.000,243.2
09361,下都賀郡壬生町,462,0.001,128.2
33202,倉敷市,460,0.000,534.7
40134,福岡市南区,452,0.000,860.5
02201,青森市,451,0.000,617.5
27125,大阪市住之江区,444,0.000,379.1
28102,神戸市灘区,442,0.000,399.5
28214,宝塚市,432,0.000,388.2
08205,石岡市,431,0.001,116.2
08224,守谷市,430,0.001,79.5
23112,名古屋市南区,428,0.000,240.0
21213,各務原市,428,0.000,241.6
01204,旭川市,427,0.000,967.5
34108,広島市佐伯区,426,0.000,672.4
27217,松原市,421,0.000,373.9
08232,神栖市,416,0.000,121.6
23107,名古屋市昭和区,414,0.000,237.8
25206,草津市,413,0.000,330.6
11216,羽生市,411,0.001,95.0
11206,行田市,411,0.001,92.1
27122,大阪市西成区,410,0.000,377.4
27215,寝屋川市,404,0.000,362.4
08235,つくばみらい市,403,0.001,86.2
23106,名古屋市中区,402,0.000,240.5
05202,能代市,402,0.000,546.4
27106,大阪市西区,400,0.000,377.2
29209,生駒市,396,0.000,356.1
27120,大阪市住吉区,384,0.000,376.9
22344,駿東郡小山町,381,0.002,53.5
10206,沼田市,378,0.001,153.9
23230,日進市,377,0.000,227.6
23101,名古屋市千種区,376,0.000,236.0
22222,伊豆市,374,0.001,72.7
34212,東広島市,371,0.000,627.0
10464,佐波郡玉村町,367,0.001,116.1
06201,山形市,367,0.000,333.2
27146,堺市北区,365,0.000,377.0
11464,北葛飾郡杉戸町,365,0.001,81.3
12218,勝浦市,364,0.002,66.6
27141,堺市堺区,361,0.000,380.3
19210,甲斐市,359,0.000,103.4
40131,福岡市東区,355,0.000,853.5
22225,伊豆の国市,351,0.001,61.1
08211,常総市,350,0.001,90.9
23111,名古屋市港区,350,0.000,248.7
19204,都留市,348,0.001,60.9
01107,札幌市西区,348,0.000,873.5
11349,比企郡ときがわ町,348,0.003,80.7
45201,宮崎市,343,0.000,851.8
10208,渋川市,342,0.000,141.8
27212,八尾市,342,0.000,366.9
10209,藤岡市,338,0.001,109.2
23235,弥富市,337,0.001,254.3
12215,旭市,333,0.001,110.7
19209,北杜市,328,0.001,119.0
08225,常陸大宮市,327,0.001,160.0
23237,あま市,326,0.000,250.8
27202,岸和田市,324,0.000,389.9
40203,久留米市,323,0.000,857.0
10345,北群馬郡吉岡町,323,0.002,134.2
27219,和泉市,323,0.000,384.2
02203,八戸市,322,0.000,598.0
01202,函館市,322,0.000,737.1
03201,盛岡市,319,0.000,514.9
23105,名古屋市中村区,319,0.000,244.6
27119,大阪市阿倍野区,319,0.000,375.7
28210,加古川市,317,0.000,429.9
28106,神戸市長田区,312,0.000,407.7
12329,印旛郡栄町,310,0.001,86.0
28206,芦屋市,308,0.000,392.0
23109,名古屋市熱田区,305,0.000,242.3
22132,浜松市東区,302,0.000,173.4
27147,堺市美原区,302,0.000,374.0
03216,滝沢市,301,0.000,514.6
22213,掛川市,300,0.000,152.3
23210,刈谷市,300,0.000,233.6
04209,多賀城市,300,0.000,355.1
25210,野洲市,297,0.000,321.0
46201,鹿児島市,291,0.000,940.1
34105,広島市安佐南区,290,0.000,658.5
42201,長崎市,290,0.000,934.8
27231,大阪狭山市,289,0.000,376.0
23223,大府市,288,0.000,237.5
40132,福岡市博多区,285,0.000,856.3
08236,小美玉市,285,0.000,123.5
09214,さくら市,284,0.001,161.3
03205,花巻市,284,0.000,476.5
21202,大垣市,282,0.000,279.3
19202,富士吉田市,282,0.001,71.0
28110,神戸市中央区,281,0.000,403.1
22219,下田市,281,0.001,88.8
12237,山武市,281,0.001,85.1
19430,南都留郡富士河口湖町,279,0.001,85.1
22134,浜松市南区,278,0.000,177.5
40136,福岡市城南区,276,0.000,864.4
14402,愛甲郡清川村,274,0.009,34.9
23238,長久手市,274,0.000,226.6
23207,豊川市,273,0.000,207.1
23213,西尾市,272,0.000,234.1
43102,熊本市東区,270,0.000,855.6
10425,吾妻郡嬬恋村,270,0.003,164.9
27230,交野市,269,0.000,357.2
40109,北九州市八幡西区,267,0.000,821.7
