コード,市区町村名,人数,獲得比率,距離
27227,東大阪市,19,0.000,376.0
27212,八尾市,19,0.000,377.3
27103,大阪市福島区,19,0.000,387.9
23217,江南市,19,0.000,254.6
22225,伊豆の国市,19,0.000,69.4
07203,郡山市,19,0.000,246.5
04421,黒川郡大和町,19,0.000,363.1
02201,青森市,19,0.000,619.6
01230,登別市,19,0.000,806.5
01206,釧路市,19,0.000,962.2
47326,中頭郡北谷町,18,0.000,1510.1
45209,えびの市,18,0.000,895.3
45207,串間市,18,0.000,889.1
28110,神戸市中央区,18,0.000,413.7
23227,高浜市,18,0.000,246.6
23110,名古屋市中川区,18,0.000,258.2
02412,上北郡おいらせ町,18,0.000,613.1
33203,津山市,17,0.000,510.3
31204,境港市,17,0.000,584.8
27118,大阪市城東区,17,0.000,381.6
02203,八戸市,17,0.000,598.7
27125,大阪市住之江区,16,0.000,389.6
26105,京都市東山区,16,0.000,355.7
25206,草津市,16,0.000,341.6
27232,阪南市,15,0.000,419.0
01224,千歳市,15,0.000,854.1
27211,茨木市,14,0.000,378.9
27143,堺市東区,14,0.000,386.9
25208,栗東市,14,0.000,333.7
23225,知立市,14,0.000,240.8
07201,福島市,14,0.000,287.3
01205,室蘭市,13,0.000,795.8
99999,その他,0,,
