コード,市区町村名,人数,獲得比率,距離
15107,新潟市西区,630,0.000,292.2
12215,旭市,625,0.001,152.1
19206,大月市,624,0.002,49.6
23107,名古屋市昭和区,623,0.001,196.5
11231,桶川市,616,0.001,94.5
33211,備前市,613,0.002,444.4
19210,甲斐市,612,0.001,75.6
02201,青森市,604,0.000,635.1
27142,堺市中区,603,0.000,337.8
23220,稲沢市,602,0.000,212.2
24203,伊勢市,598,0.000,231.5
23225,知立市,597,0.001,188.4
27217,松原市,594,0.000,331.9
23219,小牧市,594,0.000,195.5
21204,多治見市,590,0.000,181.1
06203,鶴岡市,585,0.000,376.6
19213,甲州市,582,0.002,63.2
23223,大府市,580,0.000,195.8
35208,岩国市,573,0.000,653.2
15206,新発田市,570,0.001,300.1
16205,氷見市,568,0.001,266.9
19430,南都留郡富士河口湖町,567,0.002,50.8
27102,大阪市都島区,566,0.000,330.3
33208,総社市,562,0.000,494.9
08227,筑西市,561,0.000,141.7
04202,石巻市,560,0.000,409.2
27215,寝屋川市,558,0.000,320.6
02203,八戸市,557,0.000,619.6
22224,菊川市,555,0.001,107.0
11216,羽生市,555,0.001,112.5
02202,弘前市,555,0.000,609.3
19204,都留市,552,0.002,36.5
23231,田原市,551,0.001,180.7
28210,加古川市,551,0.000,388.2
04406,宮城郡利府町,546,0.001,384.1
19209,北杜市,544,0.001,92.8
28203,明石市,540,0.000,384.6
01206,釧路市,536,0.000,988.1
05211,潟上市,534,0.001,522.3
27202,岸和田市,534,0.000,347.9
23230,日進市,530,0.001,186.3
12226,富津市,529,0.001,73.3
28207,伊丹市,527,0.000,340.0
39204,南国市,527,0.000,533.8
30202,海南市,523,0.001,371.9
33102,岡山市中区,523,0.000,472.6
20205,飯田市,518,0.000,99.0
34108,広島市佐伯区,516,0.000,630.7
12202,銚子市,513,0.001,161.0
26110,京都市山科区,512,0.000,299.4
08216,笠間市,512,0.001,162.8
36201,徳島市,510,0.000,441.2
40109,北九州市八幡西区,510,0.000,779.8
27212,八尾市,509,0.000,324.9
10525,邑楽郡邑楽町,509,0.002,118.4
08230,かすみがうら市,509,0.001,147.1
35215,周南市,509,0.000,673.8
21203,高山市,508,0.000,195.8
12223,鴨川市,507,0.001,87.5
22219,下田市,506,0.002,60.8
03209,一関市,505,0.000,458.0
13303,西多摩郡瑞穂町,482,0.001,64.0
08223,潮来市,479,0.001,154.9
33101,岡山市北区,476,0.000,479.5
21205,関市,476,0.000,193.1
12233,富里市,474,0.001,124.2
40135,福岡市西区,472,0.000,832.7
11346,比企郡川島町,471,0.002,90.4
27125,大阪市住之江区,471,0.000,337.2
01108,札幌市厚別区,470,0.000,893.4
27223,門真市,469,0.000,323.7
09361,下都賀郡壬生町,469,0.001,149.9
