コード,市区町村名,人数,獲得比率,距離
28442,神崎郡市川町,369,0.001,443.7
25213,東近江市,367,0.000,308.3
15104,新潟市江南区,367,0.000,272.3
12441,夷隅郡大多喜町,363,0.004,57.7
47213,うるま市,361,0.000,1509.0
08207,結城市,359,0.001,91.9
27209,守口市,359,0.000,378.7
27218,大東市,358,0.000,373.1
02203,八戸市,358,0.000,581.2
27115,大阪市東成区,358,0.000,382.1
08229,稲敷市,357,0.001,87.5
28212,赤穂市,357,0.000,484.4
43204,荒尾市,357,0.000,885.5
34202,呉市,356,0.000,652.1
15105,新潟市秋葉区,355,0.000,262.6
27223,門真市,354,0.000,375.9
26111,京都市西京区,353,0.000,363.4
20220,安曇野市,352,0.000,188.8
08230,かすみがうら市,352,0.001,95.5
13381,三宅島三宅島三宅村,352,0.010,152.8
46218,霧島市,350,0.000,915.2
20217,佐久市,349,0.000,134.9
10524,邑楽郡大泉町,348,0.001,90.4
08234,鉾田市,347,0.001,111.7
29202,大和高田市,344,0.000,369.9
07205,白河市,339,0.001,194.0
43104,熊本市南区,339,0.000,878.3
21206,中津川市,338,0.000,195.2
01213,苫小牧市,337,0.000,821.0
34204,三原市,337,0.000,612.8
37205,観音寺市,336,0.001,564.9
43102,熊本市東区,336,0.000,867.4
06202,米沢市,336,0.000,270.6
45201,宮崎市,336,0.000,865.2
15206,新発田市,333,0.000,274.9
19213,甲州市,332,0.001,83.1
47211,沖縄市,327,0.000,1513.7
12422,長生郡睦沢町,324,0.005,61.8
28219,三田市,324,0.000,406.9
29209,生駒市,322,0.000,366.6
23446,知多郡美浜町,320,0.001,262.0
19209,北杜市,320,0.001,119.4
34101,広島市中区,320,0.000,665.5
26211,京田辺市,317,0.000,358.6
19346,西八代郡市川三郷町,316,0.002,101.2
01221,名寄市,316,0.000,1014.9
16204,魚津市,315,0.000,241.9
20204,岡谷市,314,0.001,159.4
23221,新城市,314,0.001,198.4
08223,潮来市,313,0.001,100.5
47205,宜野湾市,313,0.000,1523.9
28585,美方郡香美町,312,0.001,457.5
27113,大阪市西淀川区,311,0.000,390.3
12234,南房総市,311,0.001,57.3
26207,城陽市,309,0.000,355.4
01231,恵庭市,306,0.000,842.6
23214,蒲郡市,305,0.000,227.3
20205,飯田市,305,0.000,144.2
09384,塩谷郡塩谷町,305,0.003,151.6
23233,清須市,304,0.000,254.8
10212,みどり市,303,0.001,119.4
04209,多賀城市,303,0.000,338.1
37341,木田郡三木町,302,0.001,519.7
34108,広島市佐伯区,300,0.000,681.8
40218,春日市,299,0.000,867.9
12410,山武郡横芝光町,298,0.001,81.4
10344,北群馬郡榛東村,297,0.002,125.5
33103,岡山市東区,296,0.000,516.4
19202,富士吉田市,296,0.001,77.2
09342,芳賀郡益子町,296,0.001,119.6
07212,南相馬市,296,0.000,267.6
06204,酒田市,295,0.000,387.8
03206,北上市,295,0.000,446.4
32201,松江市,294,0.000,595.8
44202,別府市,294,0.000,787.7
15213,燕市,294,0.000,254.0
22222,伊豆市,291,0.001,88.4
47207,石垣市,290,0.000,1917.3
15107,新潟市西区,286,0.000,273.6
11327,入間郡越生町,286,0.001,65.0
24216,伊賀市,282,0.000,324.1
20209,伊那市,281,0.000,141.7
11381,児玉郡美里町,279,0.002,89.9
01217,江別市,278,0.000,865.0
08228,坂東市,278,0.000,71.3
23209,碧南市,277,0.000,248.2
19207,韮崎市,276,0.001,115.3
03205,花巻市,276,0.000,459.7
40105,北九州市戸畑区,276,0.000,823.1
19205,山梨市,275,0.001,93.9
27222,羽曳野市,275,0.000,382.3
40108,北九州市八幡東区,275,0.000,826.4
22132,浜松市東区,274,0.000,186.5
22221,湖西市,273,0.000,208.3
04202,石巻市,272,0.000,365.3
21209,羽島市,271,0.000,267.0
01224,千歳市,271,0.000,836.0
01203,小樽市,271,0.000,863.9
40136,福岡市城南区,269,0.000,874.9
27229,四條畷市,269,0.000,369.0
40213,行橋市,269,0.000,815.2
08564,北相馬郡利根町,267,0.002,66.6
08364,久慈郡大子町,267,0.001,163.6
42205,大村市,266,0.000,931.7
28106,神戸市長田区,265,0.000,417.9
20211,中野市,263,0.000,186.2
20208,小諸市,263,0.000,147.0
15101,新潟市北区,263,0.000,277.6
23445,知多郡南知多町,261,0.001,262.0
36201,徳島市,260,0.000,494.9
20210,駒ヶ根市,260,0.001,156.7
09411,那須郡那珂川町,257,0.001,152.5
40210,八女市,256,0.000,859.0
27145,堺市南区,253,0.000,391.8
25208,栗東市,253,0.000,332.2
10211,安中市,253,0.000,124.8
01234,北広島市,251,0.000,849.8
21303,羽島郡笠松町,250,0.001,261.2
37404,仲多度郡多度津町,250,0.001,553.0
07210,二本松市,250,0.000,247.8
